type,module,path,symbol,message,message-id
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,missing-function-docstring,Missing function or method docstring,C0116
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,missing-function-docstring,Missing function or method docstring,C0116
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,consider-using-f-string,Formatting a regular string which could be an f-string,C0209
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,missing-function-docstring,Missing function or method docstring,C0116
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,missing-function-docstring,Missing function or method docstring,C0116
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,wrong-import-order,"standard import ""import json"" should be placed before ""import click""",C0411
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,wrong-import-order,"standard import ""import pathlib"" should be placed before ""import click""",C0411
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,wrong-import-order,"third party import ""import pydantic"" should be placed before ""from .migrations import migrate""",C0411
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,wrong-import-order,"standard import ""from runpy import run_module"" should be placed before ""import click""",C0411
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,wrong-import-order,"standard import ""import shutil"" should be placed before ""import click""",C0411
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,wrong-import-order,"third party import ""import sqlite_utils"" should be placed before ""from .migrations import migrate""",C0411
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,wrong-import-order,"standard import ""import sys"" should be placed before ""import click""",C0411
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,wrong-import-order,"standard import ""import warnings"" should be placed before ""import click""",C0411
convention,llm.cli,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/cli.py,wrong-import-order,"third party import ""import yaml"" should be placed before ""from .migrations import migrate""",C0411
convention,llm.utils,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/utils.py,missing-module-docstring,Missing module docstring,C0114
convention,llm.utils,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/utils.py,missing-function-docstring,Missing function or method docstring,C0116
convention,llm.errors,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/errors.py,missing-module-docstring,Missing module docstring,C0114
warning,llm.errors,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/llm/errors.py,unnecessary-pass,Unnecessary pass statement,W0107
convention,test_cli_openai_models,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_cli_openai_models.py,missing-module-docstring,Missing module docstring,C0114
error,test_cli_openai_models,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_cli_openai_models.py,import-error,Unable to import 'llm.cli',E0401
error,test_cli_openai_models,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_cli_openai_models.py,import-error,Unable to import 'pytest',E0401
convention,test_cli_openai_models,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_cli_openai_models.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_cli_openai_models,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_cli_openai_models.py,missing-function-docstring,Missing function or method docstring,C0116
warning,test_cli_openai_models,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_cli_openai_models.py,redefined-outer-name,Redefining name 'mocked_models' from outer scope (line 7),W0621
warning,test_cli_openai_models,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_cli_openai_models.py,unused-argument,Unused argument 'mocked_models',W0613
convention,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,missing-module-docstring,Missing module docstring,C0114
error,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,import-error,Unable to import 'pytest',E0401
convention,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,missing-function-docstring,Missing function or method docstring,C0116
convention,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,import-outside-toplevel,Import outside toplevel (sys),C0415
warning,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,protected-access,Access to a protected member _called_from_test of a client class,W0212
warning,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,unused-argument,Unused argument 'config',W0613
convention,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,missing-function-docstring,Missing function or method docstring,C0116
warning,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,redefined-builtin,Redefining built-in 'dir',W0622
convention,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,missing-function-docstring,Missing function or method docstring,C0116
warning,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,redefined-outer-name,Redefining name 'user_path' from outer scope (line 11),W0621
warning,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,redefined-builtin,Redefining built-in 'dir',W0622
convention,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,missing-function-docstring,Missing function or method docstring,C0116
warning,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,redefined-outer-name,Redefining name 'user_path' from outer scope (line 11),W0621
convention,conftest,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/conftest.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_plugins,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_plugins.py,missing-module-docstring,Missing module docstring,C0114
error,test_plugins,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_plugins.py,import-error,Unable to import 'llm',E0401
error,test_plugins,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_plugins.py,import-error,Unable to import 'llm',E0401
convention,test_plugins,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_plugins.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_plugins,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_plugins.py,missing-class-docstring,Missing class docstring,C0115
convention,test_plugins,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_plugins.py,missing-function-docstring,Missing function or method docstring,C0116
warning,test_plugins,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_plugins.py,redefined-outer-name,Redefining name 'cli' from outer scope (line 5),W0621
refactor,test_plugins,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_plugins.py,too-few-public-methods,Too few public methods (1/2),R0903
convention,test_plugins,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_plugins.py,wrong-import-order,"standard import ""import importlib"" should be placed before ""from click.testing import CliRunner""",C0411
convention,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,missing-module-docstring,Missing module docstring,C0114
error,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,import-error,Unable to import 'llm.cli',E0401
error,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,import-error,Unable to import 'llm.migrations',E0401
error,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,import-error,Unable to import 'pytest',E0401
error,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,import-error,Unable to import 'sqlite_utils',E0401
convention,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,missing-function-docstring,Missing function or method docstring,C0116
warning,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,redefined-builtin,Redefining built-in 'input',W0622
convention,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,wrong-import-order,"standard import ""import json"" should be placed before ""from click.testing import CliRunner""",C0411
convention,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,wrong-import-order,"standard import ""import os"" should be placed before ""from click.testing import CliRunner""",C0411
convention,test_llm,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_llm.py,wrong-import-order,"standard import ""from unittest import mock"" should be placed before ""from click.testing import CliRunner""",C0411
convention,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,missing-module-docstring,Missing module docstring,C0114
error,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,import-error,Unable to import 'llm',E0401
error,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,import-error,Unable to import 'llm.cli',E0401
error,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,import-error,Unable to import 'pytest',E0401
convention,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,missing-function-docstring,Missing function or method docstring,C0116
refactor,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,too-many-arguments,Too many arguments (7/5),R0913
convention,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,missing-function-docstring,Missing function or method docstring,C0116
refactor,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,too-many-arguments,Too many arguments (7/5),R0913
convention,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,wrong-import-order,"standard import ""import os"" should be placed before ""from click.testing import CliRunner""",C0411
convention,test_templates,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_templates.py,wrong-import-order,"standard import ""from unittest import mock"" should be placed before ""from click.testing import CliRunner""",C0411
convention,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,missing-module-docstring,Missing module docstring,C0114
error,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,import-error,Unable to import 'llm.cli',E0401
error,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,import-error,Unable to import 'pytest',E0401
convention,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,missing-function-docstring,Missing function or method docstring,C0116
refactor,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,consider-using-with,Consider using 'with' for resource-allocating operations,R1732
warning,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,unspecified-encoding,Using open without explicitly specifying an encoding,W1514
convention,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,missing-function-docstring,Missing function or method docstring,C0116
convention,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,consider-using-f-string,Formatting a regular string which could be an f-string,C0209
convention,test_keys,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/simonw_llm_PR_65_commit_tree/tests/test_keys.py,wrong-import-order,"standard import ""import json"" should be placed before ""from click.testing import CliRunner""",C0411
